// Old Card Album Obtainable Items Database
//
// Structure of Database:
// GroupID,ItemID,Rate

IG_CardAlbum,4001,10	// 波利卡片
IG_CardAlbum,4002,10	// 綠棉虫卡片
IG_CardAlbum,4003,6		// 虫蛹卡片
IG_CardAlbum,4004,11	// 土波利卡片
IG_CardAlbum,4005,1		// 圣誕波利卡片
IG_CardAlbum,4006,7		// 瘋兔卡片
IG_CardAlbum,4007,4		// 大嘴鳥蛋卡片
IG_CardAlbum,4008,10	// 小雞卡片
IG_CardAlbum,4009,10	// 蒼蠅卡片
IG_CardAlbum,4010,10	// 樹精卡片
IG_CardAlbum,4011,10	// 蛋殼小雞卡片
IG_CardAlbum,4012,8		// 盜虫卵卡片
IG_CardAlbum,4013,7		// 蟻卵卡片
IG_CardAlbum,4014,5		// 羅達蛙卡片
IG_CardAlbum,4015,7		// 禿鷹卡片
IG_CardAlbum,4016,7		// 盜虫卡片
IG_CardAlbum,4017,5		// 小野豬卡片
IG_CardAlbum,4019,5		// 蜂兵卡片
IG_CardAlbum,4020,5		// 吸血蝙蝠卡片
IG_CardAlbum,4021,5		// 搖滾蝗虫卡片
IG_CardAlbum,4022,5		// 魔菇卡片
IG_CardAlbum,4023,5		// 沙漠幼狼卡片
IG_CardAlbum,4024,5		// 漂浮虫卡片
IG_CardAlbum,4025,5		// 邪骸戰士卡片
IG_CardAlbum,4026,3		// 浮勒盜虫卡片
IG_CardAlbum,4027,3		// 庫克雷卡片
IG_CardAlbum,4028,3		// 白鼠卡片
IG_CardAlbum,4029,3		// 狼卡片
IG_CardAlbum,4030,3		// 曼陀蘿魔花卡片
IG_CardAlbum,4031,3		// 大嘴鳥卡片
IG_CardAlbum,4032,3		// 蝸牛卡片
IG_CardAlbum,4033,3		// 波波利卡片
IG_CardAlbum,4034,3		// 森靈卡片
IG_CardAlbum,4035,3		// 海葵卡片
IG_CardAlbum,4036,3		// 摩卡卡片
IG_CardAlbum,4037,3		// 青蛇卡片
IG_CardAlbum,4038,3		// 腐尸卡片
IG_CardAlbum,4039,3		// 瓢虫卡片
IG_CardAlbum,4041,3		// 松鼠卡片
IG_CardAlbum,4042,3		// 綠蒼蠅卡片
IG_CardAlbum,4043,3		// 白蟻卡片
IG_CardAlbum,4044,3		// 狸貓卡片
IG_CardAlbum,4045,3		// 鍬形虫卡片
IG_CardAlbum,4046,3		// 土撥鼠卡片
IG_CardAlbum,4048,3		// 毒魔菇卡片
IG_CardAlbum,4049,3		// 螃蟹卡片
IG_CardAlbum,4050,3		// 瑪勒盜虫卡片
IG_CardAlbum,4051,3		// 溜溜猴卡片
IG_CardAlbum,4052,3		// 長老樹精卡片
IG_CardAlbum,4053,1		// 黑蟻卡片
IG_CardAlbum,4055,3		// 水母卡片
IG_CardAlbum,4056,3		// 獵蠅卡片
IG_CardAlbum,4057,2		// 重金屬蝗虫卡片
IG_CardAlbum,4058,2		// 突變蛙卡片
IG_CardAlbum,4060,2		// 哥布靈卡片
IG_CardAlbum,4061,2		// 卡那多斯卡片
IG_CardAlbum,4062,2		// 黃蛇卡片
IG_CardAlbum,4063,2		// 刺　虫卡片
IG_CardAlbum,4064,2		// 杰洛米卡片
IG_CardAlbum,4065,2		// 卡浩卡片
IG_CardAlbum,4066,2		// 獸人戰士卡片
IG_CardAlbum,4067,2		// 邪骸食人魚卡片
IG_CardAlbum,4068,2		// 蝎子卡片
IG_CardAlbum,4069,2		// 紅蝙蝠卡片
IG_CardAlbum,4070,2		// 轉轉蛋卡片
IG_CardAlbum,4071,2		// 獸人腐尸卡片
IG_CardAlbum,4072,2		// 巨石怪卡片
IG_CardAlbum,4073,2		// 邪骸海盜卡片
IG_CardAlbum,4074,2		// 大腳熊卡片
IG_CardAlbum,4075,2		// 艾斯蜘蛛卡片
IG_CardAlbum,4076,2		// 魔鍋蛋卡片
IG_CardAlbum,4077,2		// 劍魚卡片
IG_CardAlbum,4078,2		// 野豬卡片
IG_CardAlbum,4079,2		// 螳螂卡片
IG_CardAlbum,4080,2		// 噬人花卡片
IG_CardAlbum,4081,2		// 蚯蚓卡片
IG_CardAlbum,4082,1		// 沙漠之狼卡片
